AFFILIATION_ID|PROVIDER_ID|AFFILIATE_PROVIDER_ID|AFFILIATION_TYPE_CD|PREFERRED_AFFIL_FLAG|AFFILIATE_PAYABLE|PCP_FLAG|EFFECTIVE_DT|TERM_DT
1376549139AB^0000000214AA^20171201_000000.^EHI0NA|1376549139AB^EHI0NA|0000000214AA^EHI0NA||N|||2017-12-01|9999-12-31
1376557264AB^0000000264AA^20160801_000000.^EHI0NA|1376557264AB^EHI0NA|0000000264AA^EHI0NA||N|||2016-08-01|9999-12-31
1376575126AB^000000015844^20110101_000000.^EHI0NA|1376575126AB^EHI0NA|000000015844^EHI0NA||N|||2011-01-01|2014-12-31
1376575126AB^0000001020AA^20150101_000000.^EHI0NA|1376575126AB^EHI0NA|0000001020AA^EHI0NA||N|||2015-01-01|9999-12-31
1386640399AF^0000000214AA^20171201_000000.^EHI0NA|1386640399AF^EHI0NA|0000000214AA^EHI0NA||N|||2017-12-01|9999-12-31
1386645430AD^000000015748^20160101_000000.^EHI0NA|1386645430AD^EHI0NA|000000015748^EHI0NA||N|||2016-01-01|9999-12-31
1396157699AA^0000000218AA^20151001_000000.^EHI0NA|1396157699AA^EHI0NA|0000000218AA^EHI0NA||N|||2015-10-01|9999-12-31
1396855391AA^0000000214AA^20130101_000000.^EHI0NA|1396855391AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1407169881AA^0000000264AA^20150101_000000.^EHI0NA|1407169881AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1407876550AA^0000000214AA^20151001_000000.^EHI0NA|1407876550AA^EHI0NA|0000000214AA^EHI0NA||N|||2015-10-01|9999-12-31
1417050204AA^0000000264AA^20171101_000000.^EHI0NA|1417050204AA^EHI0NA|0000000264AA^EHI0NA||N|||2017-11-01|9999-12-31
1417057779AB^0000001020AA^20160101_000000.^EHI0NA|1417057779AB^EHI0NA|0000001020AA^EHI0NA||N|||2016-01-01|9999-12-31
1417183484AC^0000000264AA^20180101_000000.^EHI0NA|1417183484AC^EHI0NA|0000000264AA^EHI0NA||N|||2018-01-01|9999-12-31
1417396599AA^0000000264AA^20180101_000000.^EHI0NA|1417396599AA^EHI0NA|0000000264AA^EHI0NA||N|||2018-01-01|9999-12-31
1417920927AA^0000000215AA^20120101_000000.^EHI0NA|1417920927AA^EHI0NA|0000000215AA^EHI0NA||N|||2012-01-01|9999-12-31
1417937574AA^0000000214AA^20171201_000000.^EHI0NA|1417937574AA^EHI0NA|0000000214AA^EHI0NA||N|||2017-12-01|9999-12-31
1417981333AA^0000000214AA^20150901_000000.^EHI0NA|1417981333AA^EHI0NA|0000000214AA^EHI0NA||N|||2015-09-01|9999-12-31
1427042381AA^000000015844^20070101_000000.^EHI0NA|1427042381AA^EHI0NA|000000015844^EHI0NA||N|||2007-01-01|2015-12-31
1427042381AA^0000001030AA^20160101_000000.^EHI0NA|1427042381AA^EHI0NA|0000001030AA^EHI0NA||N|||2016-01-01|9999-12-31
1427151323AB^000000015748^20160101_000000.^EHI0NA|1427151323AB^EHI0NA|000000015748^EHI0NA||N|||2016-01-01|9999-12-31
1427152669AA^0000000214AA^20160301_000000.^EHI0NA|1427152669AA^EHI0NA|0000000214AA^EHI0NA||N|||2016-03-01|9999-12-31
1427161298AB^0000000214AA^20130101_000000.^EHI0NA|1427161298AB^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1427212083AB^0000000264AA^20180101_000000.^EHI0NA|1427212083AB^EHI0NA|0000000264AA^EHI0NA||N|||2018-01-01|9999-12-31
1427212083AC^0000000264AA^20180101_000000.^EHI0NA|1427212083AC^EHI0NA|0000000264AA^EHI0NA||N|||2018-01-01|9999-12-31
1437240520AA^0000000264AA^20150101_000000.^EHI0NA|1437240520AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1437268596AA^0000000214AA^20130101_000000.^EHI0NA|1437268596AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1447267810AA^0000000214AA^20130101_000000.^EHI0NA|1447267810AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1447347729AB^0000000264AA^20180101_000000.^EHI0NA|1447347729AB^EHI0NA|0000000264AA^EHI0NA||N|||2018-01-01|9999-12-31
1447359492AA^0000000215AA^20120101_000000.^EHI0NA|1447359492AA^EHI0NA|0000000215AA^EHI0NA||N|||2012-01-01|9999-12-31
1447361100AB^0000000197AA^20100101_000000.^EHI0NA|1447361100AB^EHI0NA|0000000197AA^EHI0NA||N|||2010-01-01|2012-12-31
1447361100AB^0000000218AA^20130101_000000.^EHI0NA|1447361100AB^EHI0NA|0000000218AA^EHI0NA||N|||2013-01-01|9999-12-31
1447411145AB^0000000264AA^20150101_000000.^EHI0NA|1447411145AB^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1467465005AC^000000010000^20121001_000000.^EHI0NA|1467465005AC^EHI0NA|000000010000^EHI0NA||N|||2012-10-01|9999-12-31
1477547453AA^000000015748^20120401_000000.^EHI0NA|1477547453AA^EHI0NA|000000015748^EHI0NA||N|||2012-04-01|9999-12-31
1477650265AA^0000000264AA^20180101_000000.^EHI0NA|1477650265AA^EHI0NA|0000000264AA^EHI0NA||N|||2018-01-01|9999-12-31
1477767101AA^000000010000^20120901_000000.^EHI0NA|1477767101AA^EHI0NA|000000010000^EHI0NA||N|||2012-09-01|9999-12-31
1477878098AA^0000000214AA^20150101_000000.^EHI0NA|1477878098AA^EHI0NA|0000000214AA^EHI0NA||N|||2015-01-01|9999-12-31
1487090247AA^000000015748^20160901_000000.^EHI0NA|1487090247AA^EHI0NA|000000015748^EHI0NA||N|||2016-09-01|9999-12-31
1487649067AB^0000001020AA^20160101_000000.^EHI0NA|1487649067AB^EHI0NA|0000001020AA^EHI0NA||N|||2016-01-01|9999-12-31
1487680377AA^0000000214AA^20130101_000000.^EHI0NA|1487680377AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1487767240AA^0000000214AA^20130101_000000.^EHI0NA|1487767240AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1497763783AB^000000010000^20141001_000000.^EHI0NA|1497763783AB^EHI0NA|000000010000^EHI0NA||N|||2014-10-01|9999-12-31
1508205543AA^000000015748^20160701_000000.^EHI0NA|1508205543AA^EHI0NA|000000015748^EHI0NA||N|||2016-07-01|9999-12-31
1508842352AB^0000000214AA^20171201_000000.^EHI0NA|1508842352AB^EHI0NA|0000000214AA^EHI0NA||N|||2017-12-01|9999-12-31
1508858713AB^0000000214AA^20171224_000000.^EHI0NA|1508858713AB^EHI0NA|0000000214AA^EHI0NA||N|||2017-12-24|9999-12-31
1508886060AA^0000000263AA^20150101_000000.^EHI0NA|1508886060AA^EHI0NA|0000000263AA^EHI0NA||N|||2015-01-01|9999-12-31
1508976523AA^0000000214AA^20130101_000000.^EHI0NA|1508976523AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1518020353AA^0000001020AA^20160101_000000.^EHI0NA|1518020353AA^EHI0NA|0000001020AA^EHI0NA||N|||2016-01-01|9999-12-31
1518077049AA^0000000264AA^20161001_000000.^EHI0NA|1518077049AA^EHI0NA|0000000264AA^EHI0NA||N|||2016-10-01|9999-12-31
1518924646AA^0000000116AA^20100101_000000.^EHI0NA|1518924646AA^EHI0NA|0000000116AA^EHI0NA||N|||2010-01-01|9999-12-31
1528007416AF^0000000264AA^20150101_000000.^EHI0NA|1528007416AF^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1528071263AA^0000000264AA^20150101_000000.^EHI0NA|1528071263AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1528292299AC^0000000214AA^20171224_000000.^EHI0NA|1528292299AC^EHI0NA|0000000214AA^EHI0NA||N|||2017-12-24|9999-12-31
1528407491AA^0000000264AA^20160901_000000.^EHI0NA|1528407491AA^EHI0NA|0000000264AA^EHI0NA||N|||2016-09-01|9999-12-31
1538159421AA^0000000264AA^20161001_000000.^EHI0NA|1538159421AA^EHI0NA|0000000264AA^EHI0NA||N|||2016-10-01|9999-12-31
1538169495AC^000000010000^20141201_000000.^EHI0NA|1538169495AC^EHI0NA|000000010000^EHI0NA||N|||2014-12-01|9999-12-31
1548216179AB^000000015748^20141201_000000.^EHI0NA|1548216179AB^EHI0NA|000000015748^EHI0NA||N|||2014-12-01|2018-01-31
1548224686AA^000000015844^20151101_000000.^EHI0NA|1548224686AA^EHI0NA|000000015844^EHI0NA||N|||2015-11-01|2015-12-31
1548224686AA^0000001030AA^20160101_000000.^EHI0NA|1548224686AA^EHI0NA|0000001030AA^EHI0NA||N|||2016-01-01|9999-12-31
1548362841AA^000000015844^20070101_000000.^EHI0NA|1548362841AA^EHI0NA|000000015844^EHI0NA||N|||2007-01-01|9999-12-31
1558308361AD^000000010000^20161001_000000.^EHI0NA|1558308361AD^EHI0NA|000000010000^EHI0NA||N|||2016-10-01|9999-12-31
1558378216AA^0000000214AA^20130101_000000.^EHI0NA|1558378216AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1558378927AA^0000000214AA^20130101_000000.^EHI0NA|1558378927AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1558391938AB^0000000214AA^20130101_000000.^EHI0NA|1558391938AB^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1558451435AB^0000000264AA^20161101_000000.^EHI0NA|1558451435AB^EHI0NA|0000000264AA^EHI0NA||N|||2016-11-01|9999-12-31
1568402501AA^000000015748^20090801_000000.^EHI0NA|1568402501AA^EHI0NA|000000015748^EHI0NA||N|||2009-08-01|9999-12-31
1568402683AA^0000000214AA^20141001_000000.^EHI0NA|1568402683AA^EHI0NA|0000000214AA^EHI0NA||N|||2014-10-01|9999-12-31
1568448850AA^000000015909^20140701_000000.^EHI0NA|1568448850AA^EHI0NA|000000015909^EHI0NA||N|||2014-07-01|9999-12-31
1568448850AA^0000000215AA^20120101_000000.^EHI0NA|1568448850AA^EHI0NA|0000000215AA^EHI0NA||N|||2012-01-01|2014-06-30
1568479939AB^000000015844^20171201_000000.^EHI0NA|1568479939AB^EHI0NA|000000015844^EHI0NA||N|||2017-12-01|9999-12-31
1568568897AC^000000015909^20140701_000000.^EHI0NA|1568568897AC^EHI0NA|000000015909^EHI0NA||N|||2014-07-01|9999-12-31
1568568897AC^0000000215AA^20120101_000000.^EHI0NA|1568568897AC^EHI0NA|0000000215AA^EHI0NA||N|||2012-01-01|2014-06-30
1578507067AA^0000000263AA^20150101_000000.^EHI0NA|1578507067AA^EHI0NA|0000000263AA^EHI0NA||N|||2015-01-01|9999-12-31
1578509337AA^000000015748^20160101_000000.^EHI0NA|1578509337AA^EHI0NA|000000015748^EHI0NA||N|||2016-01-01|9999-12-31
1578672614AA^0000000214AA^20130101_000000.^EHI0NA|1578672614AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1578682324AD^0000000264AA^20180101_000000.^EHI0NA|1578682324AD^EHI0NA|0000000264AA^EHI0NA||N|||2018-01-01|9999-12-31
1588079727AA^000000010000^20170901_000000.^EHI0NA|1588079727AA^EHI0NA|000000010000^EHI0NA||N|||2017-09-01|9999-12-31
1588079727AB^000000010000^20170901_000000.^EHI0NA|1588079727AB^EHI0NA|000000010000^EHI0NA||N|||2017-09-01|9999-12-31
1588625693AB^000000010000^20140901_000000.^EHI0NA|1588625693AB^EHI0NA|000000010000^EHI0NA||N|||2014-09-01|9999-12-31
1588677991AA^0000000264AA^20180101_000000.^EHI0NA|1588677991AA^EHI0NA|0000000264AA^EHI0NA||N|||2018-01-01|9999-12-31
1588740369AA^0000000215AA^20120101_000000.^EHI0NA|1588740369AA^EHI0NA|0000000215AA^EHI0NA||N|||2012-01-01|9999-12-31
1588874366AA^000000015748^20050101_000000.^EHI0NA|1588874366AA^EHI0NA|000000015748^EHI0NA||N|||2005-01-01|2018-01-31
1598737819AB^000000015909^20150101_000000.^EHI0NA|1598737819AB^EHI0NA|000000015909^EHI0NA||N|||2015-01-01|9999-12-31
1598841025AC^000000015844^20140701_000000.^EHI0NA|1598841025AC^EHI0NA|000000015844^EHI0NA||N|||2014-07-01|9999-12-31
1598862567AA^0000000264AA^20150101_000000.^EHI0NA|1598862567AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1598863896AA^0000000264AA^20150101_000000.^EHI0NA|1598863896AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1598878373AA^0000000214AA^20130101_000000.^EHI0NA|1598878373AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1609874734AA^0000000215AA^20120101_000000.^EHI0NA|1609874734AA^EHI0NA|0000000215AA^EHI0NA||N|||2012-01-01|9999-12-31
1619100989AA^0000000214AA^20130101_000000.^EHI0NA|1619100989AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1619963253AA^0000000215AA^20120101_000000.^EHI0NA|1619963253AA^EHI0NA|0000000215AA^EHI0NA||N|||2012-01-01|9999-12-31
1629077607AA^000000015909^20080101_000000.^EHI0NA|1629077607AA^EHI0NA|000000015909^EHI0NA||N|||2008-01-01|9999-12-31
1629093661AA^0000000264AA^20150101_000000.^EHI0NA|1629093661AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1629118088AA^0000000214AA^20130101_000000.^EHI0NA|1629118088AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1629178108AA^0000000264AA^20160901_000000.^EHI0NA|1629178108AA^EHI0NA|0000000264AA^EHI0NA||N|||2016-09-01|9999-12-31
1639113103AA^0000000263AA^20150101_000000.^EHI0NA|1639113103AA^EHI0NA|0000000263AA^EHI0NA||N|||2015-01-01|9999-12-31
1639151244AB^0000000215AA^20120101_000000.^EHI0NA|1639151244AB^EHI0NA|0000000215AA^EHI0NA||N|||2012-01-01|9999-12-31
1639186398AA^0000000214AA^20130101_000000.^EHI0NA|1639186398AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1639482912AA^0000000264AA^20150101_000000.^EHI0NA|1639482912AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1649214594AA^0000000263AA^20150101_000000.^EHI0NA|1649214594AA^EHI0NA|0000000263AA^EHI0NA||N|||2015-01-01|9999-12-31
1649261835AA^0000000215AA^20120201_000000.^EHI0NA|1649261835AA^EHI0NA|0000000215AA^EHI0NA||N|||2012-02-01|9999-12-31
1649281668AA^0000000214AA^20130101_000000.^EHI0NA|1649281668AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1649373440AB^000000015748^20100801_000000.^EHI0NA|1649373440AB^EHI0NA|000000015748^EHI0NA||N|||2010-08-01|2018-01-31
1649434200AB^0000000264AA^20160501_000000.^EHI0NA|1649434200AB^EHI0NA|0000000264AA^EHI0NA||N|||2016-05-01|9999-12-31
1649492927AA^0000000264AA^20150101_000000.^EHI0NA|1649492927AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1659480689AA^0000000214AA^20130101_000000.^EHI0NA|1659480689AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1659481299AB^0000001020AA^20160101_000000.^EHI0NA|1659481299AB^EHI0NA|0000001020AA^EHI0NA||N|||2016-01-01|9999-12-31
1669430070AA^0000000116AA^20100101_000000.^EHI0NA|1669430070AA^EHI0NA|0000000116AA^EHI0NA||N|||2010-01-01|9999-12-31
1669466066AA^0000000214AA^20171201_000000.^EHI0NA|1669466066AA^EHI0NA|0000000214AA^EHI0NA||N|||2017-12-01|9999-12-31
1669735791AA^0000000217AA^20170501_000000.^EHI0NA|1669735791AA^EHI0NA|0000000217AA^EHI0NA||N|||2017-05-01|9999-12-31
1669737706AA^0000001030AA^20170701_000000.^EHI0NA|1669737706AA^EHI0NA|0000001030AA^EHI0NA||N|||2017-07-01|9999-12-31
1679510358AB^0000000264AA^20180101_000000.^EHI0NA|1679510358AB^EHI0NA|0000000264AA^EHI0NA||N|||2018-01-01|9999-12-31
1679510358AC^0000000264AA^20180101_000000.^EHI0NA|1679510358AC^EHI0NA|0000000264AA^EHI0NA||N|||2018-01-01|9999-12-31
1679551378AB^0000000212AA^20110401_000000.^EHI0NA|1679551378AB^EHI0NA|0000000212AA^EHI0NA||N|||2011-04-01|2012-06-30
1679551378AB^0000000217AA^20120701_000000.^EHI0NA|1679551378AB^EHI0NA|0000000217AA^EHI0NA||N|||2012-07-01|9999-12-31
1679756381AA^0000000264AA^20150101_000000.^EHI0NA|1679756381AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1689617755AA^0000000263AA^20150101_000000.^EHI0NA|1689617755AA^EHI0NA|0000000263AA^EHI0NA||N|||2015-01-01|9999-12-31
1689651168AA^000000010000^20150201_000000.^EHI0NA|1689651168AA^EHI0NA|000000010000^EHI0NA||N|||2015-02-01|9999-12-31
1689655060AA^000000010000^20131201_000000.^EHI0NA|1689655060AA^EHI0NA|000000010000^EHI0NA||N|||2013-12-01|9999-12-31
1699083733AA^0000000214AA^20170301_000000.^EHI0NA|1699083733AA^EHI0NA|0000000214AA^EHI0NA||N|||2017-03-01|9999-12-31
1699708016AA^0000000099AA^20100101_000000.^EHI0NA|1699708016AA^EHI0NA|0000000099AA^EHI0NA||N|||2010-01-01|2013-09-30
1699708016AA^000000015909^20131001_000000.^EHI0NA|1699708016AA^EHI0NA|000000015909^EHI0NA||N|||2013-10-01|9999-12-31
1699748103AA^000000015748^20150701_000000.^EHI0NA|1699748103AA^EHI0NA|000000015748^EHI0NA||N|||2015-07-01|9999-12-31
1699772251AD^0000000214AA^20171201_000000.^EHI0NA|1699772251AD^EHI0NA|0000000214AA^EHI0NA||N|||2017-12-01|9999-12-31
1699869461AA^0000000215AA^20120101_000000.^EHI0NA|1699869461AA^EHI0NA|0000000215AA^EHI0NA||N|||2012-01-01|9999-12-31
1699886309AA^0000000214AA^20130101_000000.^EHI0NA|1699886309AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1700045788AA^000000010000^20111101_000000.^EHI0NA|1700045788AA^EHI0NA|000000010000^EHI0NA||N|||2011-11-01|9999-12-31
1700829819AA^0000000263AA^20150101_000000.^EHI0NA|1700829819AA^EHI0NA|0000000263AA^EHI0NA||N|||2015-01-01|9999-12-31
1700997731AA^0000000214AA^20130101_000000.^EHI0NA|1700997731AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1710276316AB^000000010000^20150801_000000.^EHI0NA|1710276316AB^EHI0NA|000000010000^EHI0NA||N|||2015-08-01|9999-12-31
1710968201AA^0000000116AA^20090801_000000.^EHI0NA|1710968201AA^EHI0NA|0000000116AA^EHI0NA||N|||2009-08-01|9999-12-31
1710994181AA^0000000214AA^20130101_000000.^EHI0NA|1710994181AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1720025307AA^0000000197AA^20100101_000000.^EHI0NA|1720025307AA^EHI0NA|0000000197AA^EHI0NA||N|||2010-01-01|2012-12-31
1720025307AA^0000000218AA^20130101_000000.^EHI0NA|1720025307AA^EHI0NA|0000000218AA^EHI0NA||N|||2013-01-01|9999-12-31
1720036981AA^0000000116AA^20100101_000000.^EHI0NA|1720036981AA^EHI0NA|0000000116AA^EHI0NA||N|||2010-01-01|9999-12-31
1730132895AA^000000010000^20040101_000000.^EHI0NA|1730132895AA^EHI0NA|000000010000^EHI0NA||N|||2004-01-01|9999-12-31
1740254374AB^0000000215AA^20120101_000000.^EHI0NA|1740254374AB^EHI0NA|0000000215AA^EHI0NA||N|||2012-01-01|9999-12-31
1740281088AA^000000010000^20141201_000000.^EHI0NA|1740281088AA^EHI0NA|000000010000^EHI0NA||N|||2014-12-01|9999-12-31
1740391259AA^0000000116AA^20100101_000000.^EHI0NA|1740391259AA^EHI0NA|0000000116AA^EHI0NA||N|||2010-01-01|9999-12-31
1750375812AA^000000015748^20120401_000000.^EHI0NA|1750375812AA^EHI0NA|000000015748^EHI0NA||N|||2012-04-01|9999-12-31
1750589263AA^000000015748^20100801_000000.^EHI0NA|1750589263AA^EHI0NA|000000015748^EHI0NA||N|||2010-08-01|2018-01-31
1760442198AA^0000001030AA^20160801_000000.^EHI0NA|1760442198AA^EHI0NA|0000001030AA^EHI0NA||N|||2016-08-01|9999-12-31
1760522916AA^0000000214AA^20130101_000000.^EHI0NA|1760522916AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1760591705AA^0000000214AA^20130101_000000.^EHI0NA|1760591705AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1770533184AB^000000015748^20120401_000000.^EHI0NA|1770533184AB^EHI0NA|000000015748^EHI0NA||N|||2012-04-01|9999-12-31
1770577736AA^000000015748^20120401_000000.^EHI0NA|1770577736AA^EHI0NA|000000015748^EHI0NA||N|||2012-04-01|9999-12-31
1770596983AA^0000000214AA^20130101_000000.^EHI0NA|1770596983AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1780670844AB^0000000214AA^20171201_000000.^EHI0NA|1780670844AB^EHI0NA|0000000214AA^EHI0NA||N|||2017-12-01|9999-12-31
1780687640AB^000000015844^20070101_000000.^EHI0NA|1780687640AB^EHI0NA|000000015844^EHI0NA||N|||2007-01-01|2014-12-31
1780687640AB^0000001020AA^20150101_000000.^EHI0NA|1780687640AB^EHI0NA|0000001020AA^EHI0NA||N|||2015-01-01|9999-12-31
1780784298AB^0000000264AA^20160301_000000.^EHI0NA|1780784298AB^EHI0NA|0000000264AA^EHI0NA||N|||2016-03-01|9999-12-31
1780784306AA^0000000264AA^20150101_000000.^EHI0NA|1780784306AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1801849252AA^0000000197AA^20120201_000000.^EHI0NA|1801849252AA^EHI0NA|0000000197AA^EHI0NA||N|||2012-02-01|2012-12-31
1801849252AA^0000000218AA^20130101_000000.^EHI0NA|1801849252AA^EHI0NA|0000000218AA^EHI0NA||N|||2013-01-01|9999-12-31
1801895032AA^0000000116AA^20100101_000000.^EHI0NA|1801895032AA^EHI0NA|0000000116AA^EHI0NA||N|||2010-01-01|9999-12-31
1801985833AA^0000000197AA^20100101_000000.^EHI0NA|1801985833AA^EHI0NA|0000000197AA^EHI0NA||N|||2010-01-01|2012-12-31
1801985833AA^0000000218AA^20130101_000000.^EHI0NA|1801985833AA^EHI0NA|0000000218AA^EHI0NA||N|||2013-01-01|9999-12-31
1811336795AB^0000000264AA^20180101_000000.^EHI0NA|1811336795AB^EHI0NA|0000000264AA^EHI0NA||N|||2018-01-01|9999-12-31
1811336795AC^0000000264AA^20180101_000000.^EHI0NA|1811336795AC^EHI0NA|0000000264AA^EHI0NA||N|||2018-01-01|9999-12-31
1811919228AA^0000000214AA^20130101_000000.^EHI0NA|1811919228AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1811930092AA^0000000215AA^20120101_000000.^EHI0NA|1811930092AA^EHI0NA|0000000215AA^EHI0NA||N|||2012-01-01|9999-12-31
1811930738AA^0000000263AA^20150101_000000.^EHI0NA|1811930738AA^EHI0NA|0000000263AA^EHI0NA||N|||2015-01-01|9999-12-31
1811980857AA^0000000217AA^20130101_000000.^EHI0NA|1811980857AA^EHI0NA|0000000217AA^EHI0NA||N|||2013-01-01|9999-12-31
1811981715AC^0000000215AA^20130701_000000.^EHI0NA|1811981715AC^EHI0NA|0000000215AA^EHI0NA||N|||2013-07-01|9999-12-31
1811996028AC^0000000215AA^20120101_000000.^EHI0NA|1811996028AC^EHI0NA|0000000215AA^EHI0NA||N|||2012-01-01|9999-12-31
1821065764AA^000000015844^20070101_000000.^EHI0NA|1821065764AA^EHI0NA|000000015844^EHI0NA||N|||2007-01-01|2015-12-31
1821065764AA^0000001030AA^20160101_000000.^EHI0NA|1821065764AA^EHI0NA|0000001030AA^EHI0NA||N|||2016-01-01|9999-12-31
1821083866AE^0000001020AA^20160101_000000.^EHI0NA|1821083866AE^EHI0NA|0000001020AA^EHI0NA||N|||2016-01-01|9999-12-31
1821096652AB^000000015748^20160501_000000.^EHI0NA|1821096652AB^EHI0NA|000000015748^EHI0NA||N|||2016-05-01|9999-12-31
1821283193AB^0000000214AA^20161101_000000.^EHI0NA|1821283193AB^EHI0NA|0000000214AA^EHI0NA||N|||2016-11-01|9999-12-31
1831132240AA^0000000263AA^20150101_000000.^EHI0NA|1831132240AA^EHI0NA|0000000263AA^EHI0NA||N|||2015-01-01|9999-12-31
1831486661AA^0000000264AA^20150101_000000.^EHI0NA|1831486661AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1841278850AA^000000015909^20131101_000000.^EHI0NA|1841278850AA^EHI0NA|000000015909^EHI0NA||N|||2013-11-01|9999-12-31
1851339303AA^0000000263AA^20150101_000000.^EHI0NA|1851339303AA^EHI0NA|0000000263AA^EHI0NA||N|||2015-01-01|9999-12-31
1851385009AB^000000010000^20130501_000000.^EHI0NA|1851385009AB^EHI0NA|000000010000^EHI0NA||N|||2013-05-01|9999-12-31
1851395578AE^0000001030AA^20171101_000000.^EHI0NA|1851395578AE^EHI0NA|0000001030AA^EHI0NA||N|||2017-11-01|9999-12-31
1851555411AA^0000000264AA^20150101_000000.^EHI0NA|1851555411AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1861433195AA^0000000214AA^20130101_000000.^EHI0NA|1861433195AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1861486953AA^000000015748^20120401_000000.^EHI0NA|1861486953AA^EHI0NA|000000015748^EHI0NA||N|||2012-04-01|9999-12-31
1861528432AA^0000000264AA^20150101_000000.^EHI0NA|1861528432AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1861581084AA^0000000264AA^20150101_000000.^EHI0NA|1861581084AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1861658874AA^0000000214AA^20170301_000000.^EHI0NA|1861658874AA^EHI0NA|0000000214AA^EHI0NA||N|||2017-03-01|9999-12-31
1871510396AA^0000000214AA^20130101_000000.^EHI0NA|1871510396AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1871604520AA^0000000214AA^20130101_000000.^EHI0NA|1871604520AA^EHI0NA|0000000214AA^EHI0NA||N|||2013-01-01|9999-12-31
1871684969AA^0000000264AA^20150101_000000.^EHI0NA|1871684969AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
1871755777AA^0000000214AA^20151001_000000.^EHI0NA|1871755777AA^EHI0NA|0000000214AA^EHI0NA||N|||2015-10-01|9999-12-31
1871792796AA^000000010000^20140501_000000.^EHI0NA|1871792796AA^EHI0NA|000000010000^EHI0NA||N|||2014-05-01|9999-12-31
1881033710AA^0000001020AA^20160801_000000.^EHI0NA|1881033710AA^EHI0NA|0000001020AA^EHI0NA||N|||2016-08-01|9999-12-31
1881720407AA^0000000264AA^20150101_000000.^EHI0NA|1881720407AA^EHI0NA|0000000264AA^EHI0NA||N|||2015-01-01|9999-12-31
