PRVGRP_AFFILIATION_ID|PROVIDER_ID|AFFILIATE_PROVIDER_ID|AFFILIATION_TYPE_CD|AFFILIATE_PAYABLE|PCP_FLAG|EFFECTIVE_DT|TERM_DT
BLA000072454^BLA000071914^20150701_000000.^BLA0NA|BLA000072454^BLA0NA|BLA000071914^BLA0NA||||2015-07-01|9999-12-31
BLA000072455^BLA000071915^20150701_000000.^BLA0NA|BLA000072455^BLA0NA|BLA000071915^BLA0NA||||2015-07-01|9999-12-31
BLA000072456^BLA000071912^20150701_000000.^BLA0NA|BLA000072456^BLA0NA|BLA000071912^BLA0NA||||2015-07-01|9999-12-31
BLA000072460^BLA000071912^20150701_000000.^BLA0NA|BLA000072460^BLA0NA|BLA000071912^BLA0NA||||2015-07-01|9999-12-31
BLA000072580^BLA000005425^20150824_000000.^BLA0NA|BLA000072580^BLA0NA|BLA000005425^BLA0NA||||2015-08-24|9999-12-31
BLA000072588^BLA000066654^20150112_000000.^BLA0NA|BLA000072588^BLA0NA|BLA000066654^BLA0NA||||2015-01-12|9999-12-31
BLA000072633^BLA000072558^20150901_000000.^BLA0NA|BLA000072633^BLA0NA|BLA000072558^BLA0NA||||2015-09-01|9999-12-31
BLA000072779^BLA000032234^20150701_000000.^BLA0NA|BLA000072779^BLA0NA|BLA000032234^BLA0NA||||2015-07-01|9999-12-31
BLA000072825^BLA000072822^20150901_000000.^BLA0NA|BLA000072825^BLA0NA|BLA000072822^BLA0NA||||2015-09-01|9999-12-31
BLA000072827^BLA000072822^20150901_000000.^BLA0NA|BLA000072827^BLA0NA|BLA000072822^BLA0NA||||2015-09-01|9999-12-31
BLA000072828^BLA000072822^20150901_000000.^BLA0NA|BLA000072828^BLA0NA|BLA000072822^BLA0NA||||2015-09-01|9999-12-31
BLA000072831^BLA000072822^20150901_000000.^BLA0NA|BLA000072831^BLA0NA|BLA000072822^BLA0NA||||2015-09-01|9999-12-31
BLA000072832^BLA000072822^20150901_000000.^BLA0NA|BLA000072832^BLA0NA|BLA000072822^BLA0NA||||2015-09-01|9999-12-31
BLA000072833^BLA000072822^20150901_000000.^BLA0NA|BLA000072833^BLA0NA|BLA000072822^BLA0NA||||2015-09-01|9999-12-31
BLA000072834^BLA000072822^20150901_000000.^BLA0NA|BLA000072834^BLA0NA|BLA000072822^BLA0NA||||2015-09-01|9999-12-31
BLA000072835^BLA000072822^20150901_000000.^BLA0NA|BLA000072835^BLA0NA|BLA000072822^BLA0NA||||2015-09-01|9999-12-31
BLA000072838^BLA000072822^20150901_000000.^BLA0NA|BLA000072838^BLA0NA|BLA000072822^BLA0NA||||2015-09-01|9999-12-31
BLA000072839^BLA000072822^20150901_000000.^BLA0NA|BLA000072839^BLA0NA|BLA000072822^BLA0NA||||2015-09-01|9999-12-31
BLA000072856^BLA000005379^20150806_000000.^BLA0NA|BLA000072856^BLA0NA|BLA000005379^BLA0NA||||2015-08-06|9999-12-31
BLA000072860^BLA000005379^20150806_000000.^BLA0NA|BLA000072860^BLA0NA|BLA000005379^BLA0NA||||2015-08-06|9999-12-31
BLA000072877^BLA000076259^20150830_000000.^BLA0NA|BLA000072877^BLA0NA|BLA000076259^BLA0NA||||2015-08-30|9999-12-31
BLA000072887^BLA000069122^20150701_000000.^BLA0NA|BLA000072887^BLA0NA|BLA000069122^BLA0NA||||2015-07-01|9999-12-31
BLA000072892^BLA000072878^20150701_000000.^BLA0NA|BLA000072892^BLA0NA|BLA000072878^BLA0NA||||2015-07-01|9999-12-31
BLA000072906^BLA000069122^20150701_000000.^BLA0NA|BLA000072906^BLA0NA|BLA000069122^BLA0NA||||2015-07-01|9999-12-31
BLA000072907^BLA000069122^20150701_000000.^BLA0NA|BLA000072907^BLA0NA|BLA000069122^BLA0NA||||2015-07-01|9999-12-31
BLA000072925^BLA000004679^20150801_000000.^BLA0NA|BLA000072925^BLA0NA|BLA000004679^BLA0NA||||2015-08-01|9999-12-31
BLA000072976^BLA000053379^20150701_000000.^BLA0NA|BLA000072976^BLA0NA|BLA000053379^BLA0NA||||2015-07-01|9999-12-31
BLA000073022^BLA000073011^20150701_000000.^BLA0NA|BLA000073022^BLA0NA|BLA000073011^BLA0NA||||2015-07-01|9999-12-31
BLA000073064^BLA000073012^20150701_000000.^BLA0NA|BLA000073064^BLA0NA|BLA000073012^BLA0NA||||2015-07-01|9999-12-31
BLA000073162^BLA000065055^20150901_000000.^BLA0NA|BLA000073162^BLA0NA|BLA000065055^BLA0NA||||2015-09-01|9999-12-31
BLA000073210^BLA000005379^20150820_000000.^BLA0NA|BLA000073210^BLA0NA|BLA000005379^BLA0NA||||2015-08-20|9999-12-31
BLA000073211^BLA000005379^20150818_000000.^BLA0NA|BLA000073211^BLA0NA|BLA000005379^BLA0NA||||2015-08-18|9999-12-31
BLA000073216^BLA000005379^20150805_000000.^BLA0NA|BLA000073216^BLA0NA|BLA000005379^BLA0NA||||2015-08-05|9999-12-31
BLA000073219^BLA000005379^20150813_000000.^BLA0NA|BLA000073219^BLA0NA|BLA000005379^BLA0NA||||2015-08-13|9999-12-31
BLA000073307^BLA000005381^20150901_000000.^BLA0NA|BLA000073307^BLA0NA|BLA000005381^BLA0NA||||2015-09-01|9999-12-31
BLA000073367^BLA000058666^20150901_000000.^BLA0NA|BLA000073367^BLA0NA|BLA000058666^BLA0NA||||2015-09-01|9999-12-31
BLA000073411^BLA000004406^20150801_000000.^BLA0NA|BLA000073411^BLA0NA|BLA000004406^BLA0NA||||2015-08-01|9999-12-31
BLA000073649^BLA000069624^20151001_000000.^BLA0NA|BLA000073649^BLA0NA|BLA000069624^BLA0NA||||2015-10-01|9999-12-31
BLA000073822^BLA000060252^20150805_000000.^BLA0NA|BLA000073822^BLA0NA|BLA000060252^BLA0NA||||2015-08-05|9999-12-31
BLA000073909^BLA000005379^20150915_000000.^BLA0NA|BLA000073909^BLA0NA|BLA000005379^BLA0NA||||2015-09-15|9999-12-31
BLA000074254^BLA000038846^20150901_000000.^BLA0NA|BLA000074254^BLA0NA|BLA000038846^BLA0NA||||2015-09-01|9999-12-31
BLA000074507^BLA000074492^20151001_000000.^BLA0NA|BLA000074507^BLA0NA|BLA000074492^BLA0NA||||2015-10-01|9999-12-31
BLA000074596^BLA000060363^20151001_000000.^BLA0NA|BLA000074596^BLA0NA|BLA000060363^BLA0NA||||2015-10-01|9999-12-31
BLA000074634^BLA000032234^20150801_000000.^BLA0NA|BLA000074634^BLA0NA|BLA000032234^BLA0NA||||2015-08-01|9999-12-31
BLA000074682^BLA000058666^20151101_000000.^BLA0NA|BLA000074682^BLA0NA|BLA000058666^BLA0NA||||2015-11-01|9999-12-31
BLA000074713^BLA000062406^20151001_000000.^BLA0NA|BLA000074713^BLA0NA|BLA000062406^BLA0NA||||2015-10-01|9999-12-31
BLA000074737^BLA000005379^20151021_000000.^BLA0NA|BLA000074737^BLA0NA|BLA000005379^BLA0NA||||2015-10-21|9999-12-31
BLA000074742^BLA000005379^20150918_000000.^BLA0NA|BLA000074742^BLA0NA|BLA000005379^BLA0NA||||2015-09-18|9999-12-31
BLA000074743^BLA000005379^20151028_000000.^BLA0NA|BLA000074743^BLA0NA|BLA000005379^BLA0NA||||2015-10-28|9999-12-31
BLA000074848^BLA000053458^20140724_000000.^BLA0NA|BLA000074848^BLA0NA|BLA000053458^BLA0NA||||2014-07-24|9999-12-31
BLA000074859^BLA000053458^20150824_000000.^BLA0NA|BLA000074859^BLA0NA|BLA000053458^BLA0NA||||2015-08-24|9999-12-31
BLA000074957^BLA000038846^20151109_000000.^BLA0NA|BLA000074957^BLA0NA|BLA000038846^BLA0NA||||2015-11-09|9999-12-31
BLA000075173^BLA000058666^20151018_000000.^BLA0NA|BLA000075173^BLA0NA|BLA000058666^BLA0NA||||2015-10-18|9999-12-31
BLA000075205^BLA000050465^20151001_000000.^BLA0NA|BLA000075205^BLA0NA|BLA000050465^BLA0NA||||2015-10-01|9999-12-31
BLA000075251^BLA000005379^20151125_000000.^BLA0NA|BLA000075251^BLA0NA|BLA000005379^BLA0NA||||2015-11-25|9999-12-31
BLA000075352^BLA000005208^20150818_000000.^BLA0NA|BLA000075352^BLA0NA|BLA000005208^BLA0NA||||2015-08-18|9999-12-31
BLA000075437^BLA000061964^20151201_000000.^BLA0NA|BLA000075437^BLA0NA|BLA000061964^BLA0NA||||2015-12-01|9999-12-31
BLA000075458^BLA000004656^20150901_000000.^BLA0NA|BLA000075458^BLA0NA|BLA000004656^BLA0NA||||2015-09-01|9999-12-31
BLA000075459^BLA000069122^20160101_000000.^BLA0NA|BLA000075459^BLA0NA|BLA000069122^BLA0NA||||2016-01-01|9999-12-31
BLA000075467^BLA000073011^20151015_000000.^BLA0NA|BLA000075467^BLA0NA|BLA000073011^BLA0NA||||2015-10-15|9999-12-31
BLA000075468^BLA000073012^20151015_000000.^BLA0NA|BLA000075468^BLA0NA|BLA000073012^BLA0NA||||2015-10-15|9999-12-31
BLA000075674^BLA000075645^20151205_000000.^BLA0NA|BLA000075674^BLA0NA|BLA000075645^BLA0NA||||2015-12-05|9999-12-31
BLA000075680^BLA000075645^20151205_000000.^BLA0NA|BLA000075680^BLA0NA|BLA000075645^BLA0NA||||2015-12-05|9999-12-31
BLA000075685^BLA000075645^20151205_000000.^BLA0NA|BLA000075685^BLA0NA|BLA000075645^BLA0NA||||2015-12-05|9999-12-31
BLA000075689^BLA000075645^20151205_000000.^BLA0NA|BLA000075689^BLA0NA|BLA000075645^BLA0NA||||2015-12-05|9999-12-31
BLA000075693^BLA000075645^20151205_000000.^BLA0NA|BLA000075693^BLA0NA|BLA000075645^BLA0NA||||2015-12-05|9999-12-31
BLA000075694^BLA000075645^20151205_000000.^BLA0NA|BLA000075694^BLA0NA|BLA000075645^BLA0NA||||2015-12-05|9999-12-31
BLA000075698^BLA000075645^20151205_000000.^BLA0NA|BLA000075698^BLA0NA|BLA000075645^BLA0NA||||2015-12-05|9999-12-31
BLA000075701^BLA000075645^20151205_000000.^BLA0NA|BLA000075701^BLA0NA|BLA000075645^BLA0NA||||2015-12-05|9999-12-31
BLA000075719^BLA000004526^20151116_000000.^BLA0NA|BLA000075719^BLA0NA|BLA000004526^BLA0NA||||2015-11-16|9999-12-31
BLA000075728^BLA000038212^20151231_000000.^BLA0NA|BLA000075728^BLA0NA|BLA000038212^BLA0NA||||2015-12-31|9999-12-31
BLA000075770^BLA000046909^20160201_000000.^BLA0NA|BLA000075770^BLA0NA|BLA000046909^BLA0NA||||2016-02-01|9999-12-31
BLA000075886^BLA000063906^20140401_000000.^BLA0NA|BLA000075886^BLA0NA|BLA000063906^BLA0NA||||2014-04-01|9999-12-31
BLA000076009^BLA000075951^20140119_000000.^BLA0NA|BLA000076009^BLA0NA|BLA000075951^BLA0NA||||2014-01-19|9999-12-31
BLA000076022^BLA000004656^20150811_000000.^BLA0NA|BLA000076022^BLA0NA|BLA000004656^BLA0NA||||2015-08-11|9999-12-31
BLA000076122^BLA000076099^20151203_000000.^BLA0NA|BLA000076122^BLA0NA|BLA000076099^BLA0NA||||2015-12-03|9999-12-31
BLA000076161^BLA000005379^20160118_000000.^BLA0NA|BLA000076161^BLA0NA|BLA000005379^BLA0NA||||2016-01-18|9999-12-31
BLA000076338^BLA000076333^20160101_000000.^BLA0NA|BLA000076338^BLA0NA|BLA000076333^BLA0NA||||2016-01-01|9999-12-31
BLA000076339^BLA000046909^20160201_000000.^BLA0NA|BLA000076339^BLA0NA|BLA000046909^BLA0NA||||2016-02-01|9999-12-31
BLA000076341^BLA000046909^20160201_000000.^BLA0NA|BLA000076341^BLA0NA|BLA000046909^BLA0NA||||2016-02-01|9999-12-31
BLA000076586^BLA000005617^20160101_000000.^BLA0NA|BLA000076586^BLA0NA|BLA000005617^BLA0NA||||2016-01-01|9999-12-31
BLA000076677^BLA000071317^20150101_000000.^BLA0NA|BLA000076677^BLA0NA|BLA000071317^BLA0NA||||2015-01-01|9999-12-31
BLA000076685^BLA000060609^20151001_000000.^BLA0NA|BLA000076685^BLA0NA|BLA000060609^BLA0NA||||2015-10-01|9999-12-31
BLA000076711^BLA000005617^20160101_000000.^BLA0NA|BLA000076711^BLA0NA|BLA000005617^BLA0NA||||2016-01-01|9999-12-31
BLA000077115^BLA000068550^20160101_000000.^BLA0NA|BLA000077115^BLA0NA|BLA000068550^BLA0NA||||2016-01-01|9999-12-31
BLA000077132^BLA000050310^20160101_000000.^BLA0NA|BLA000077132^BLA0NA|BLA000050310^BLA0NA||||2016-01-01|9999-12-31
BLA000077150^BLA000003718^20151207_000000.^BLA0NA|BLA000077150^BLA0NA|BLA000003718^BLA0NA||||2015-12-07|9999-12-31
BLA000077250^BLA000005617^20160101_000000.^BLA0NA|BLA000077250^BLA0NA|BLA000005617^BLA0NA||||2016-01-01|9999-12-31
BLA000077263^BLA000050466^20160101_000000.^BLA0NA|BLA000077263^BLA0NA|BLA000050466^BLA0NA||||2016-01-01|9999-12-31
BLA000077312^BLA000004260^20160101_000000.^BLA0NA|BLA000077312^BLA0NA|BLA000004260^BLA0NA||||2016-01-01|9999-12-31
BLA000077394^BLA000077392^20160101_000000.^BLA0NA|BLA000077394^BLA0NA|BLA000077392^BLA0NA||||2016-01-01|9999-12-31
BLA000077395^BLA000077392^20160401_000000.^BLA0NA|BLA000077395^BLA0NA|BLA000077392^BLA0NA||||2016-04-01|9999-12-31
BLA000077428^BLA000062406^20151101_000000.^BLA0NA|BLA000077428^BLA0NA|BLA000062406^BLA0NA||||2015-11-01|9999-12-31
BLA000077444^BLA000073011^20151005_000000.^BLA0NA|BLA000077444^BLA0NA|BLA000073011^BLA0NA||||2015-10-05|9999-12-31
BLA000077476^BLA000077469^20160127_000000.^BLA0NA|BLA000077476^BLA0NA|BLA000077469^BLA0NA||||2016-01-27|9999-12-31
BLA000077478^BLA000005617^20160101_000000.^BLA0NA|BLA000077478^BLA0NA|BLA000005617^BLA0NA||||2016-01-01|9999-12-31
BLA000077592^BLA000005379^20160101_000000.^BLA0NA|BLA000077592^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000077594^BLA000068712^20160101_000000.^BLA0NA|BLA000077594^BLA0NA|BLA000068712^BLA0NA||||2016-01-01|9999-12-31
BLA000077895^BLA000077862^20160101_000000.^BLA0NA|BLA000077895^BLA0NA|BLA000077862^BLA0NA||||2016-01-01|9999-12-31
BLA000078007^BLA000078000^20160501_000000.^BLA0NA|BLA000078007^BLA0NA|BLA000078000^BLA0NA||||2016-05-01|9999-12-31
BLA000078073^BLA000005379^20160101_000000.^BLA0NA|BLA000078073^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000078157^BLA000053379^20160101_000000.^BLA0NA|BLA000078157^BLA0NA|BLA000053379^BLA0NA||||2016-01-01|9999-12-31
BLA000078159^BLA000053379^20160101_000000.^BLA0NA|BLA000078159^BLA0NA|BLA000053379^BLA0NA||||2016-01-01|9999-12-31
BLA000078161^BLA000053379^20160101_000000.^BLA0NA|BLA000078161^BLA0NA|BLA000053379^BLA0NA||||2016-01-01|9999-12-31
BLA000078162^BLA000053379^20160101_000000.^BLA0NA|BLA000078162^BLA0NA|BLA000053379^BLA0NA||||2016-01-01|9999-12-31
BLA000078163^BLA000053379^20160101_000000.^BLA0NA|BLA000078163^BLA0NA|BLA000053379^BLA0NA||||2016-01-01|9999-12-31
BLA000078466^BLA000050465^20160101_000000.^BLA0NA|BLA000078466^BLA0NA|BLA000050465^BLA0NA||||2016-01-01|9999-12-31
BLA000078547^BLA000078529^20160101_000000.^BLA0NA|BLA000078547^BLA0NA|BLA000078529^BLA0NA||||2016-01-01|9999-12-31
BLA000078595^BLA000071534^20160101_000000.^BLA0NA|BLA000078595^BLA0NA|BLA000071534^BLA0NA||||2016-01-01|9999-12-31
BLA000078598^BLA000004349^20160101_000000.^BLA0NA|BLA000078598^BLA0NA|BLA000004349^BLA0NA||||2016-01-01|9999-12-31
BLA000078623^BLA000067344^20150101_000000.^BLA0NA|BLA000078623^BLA0NA|BLA000067344^BLA0NA||||2015-01-01|9999-12-31
BLA000078625^BLA000072558^20150901_000000.^BLA0NA|BLA000078625^BLA0NA|BLA000072558^BLA0NA||||2015-09-01|9999-12-31
BLA000078699^BLA000053458^20160414_000000.^BLA0NA|BLA000078699^BLA0NA|BLA000053458^BLA0NA||||2016-04-14|9999-12-31
BLA000078749^BLA000053379^20160725_000000.^BLA0NA|BLA000078749^BLA0NA|BLA000053379^BLA0NA||||2016-07-25|9999-12-31
BLA000078769^BLA000068315^20160101_000000.^BLA0NA|BLA000078769^BLA0NA|BLA000068315^BLA0NA||||2016-01-01|9999-12-31
BLA000078829^BLA000038846^20160101_000000.^BLA0NA|BLA000078829^BLA0NA|BLA000038846^BLA0NA||||2016-01-01|9999-12-31
BLA000078860^BLA000078859^20160701_000000.^BLA0NA|BLA000078860^BLA0NA|BLA000078859^BLA0NA||||2016-07-01|9999-12-31
BLA000079075^BLA000067345^20160101_000000.^BLA0NA|BLA000079075^BLA0NA|BLA000067345^BLA0NA||||2016-01-01|9999-12-31
BLA000079298^BLA000053379^20160101_000000.^BLA0NA|BLA000079298^BLA0NA|BLA000053379^BLA0NA||||2016-01-01|9999-12-31
BLA000079354^BLA000005379^20160101_000000.^BLA0NA|BLA000079354^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000079360^BLA000005379^20160101_000000.^BLA0NA|BLA000079360^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000079415^BLA000079413^20160101_000000.^BLA0NA|BLA000079415^BLA0NA|BLA000079413^BLA0NA||||2016-01-01|9999-12-31
BLA000079622^BLA000077972^20160101_000000.^BLA0NA|BLA000079622^BLA0NA|BLA000077972^BLA0NA||||2016-01-01|9999-12-31
BLA000079645^BLA000071539^20160101_000000.^BLA0NA|BLA000079645^BLA0NA|BLA000071539^BLA0NA||||2016-01-01|9999-12-31
BLA000079671^BLA000053379^20160101_000000.^BLA0NA|BLA000079671^BLA0NA|BLA000053379^BLA0NA||||2016-01-01|9999-12-31
BLA000079751^BLA000005379^20160101_000000.^BLA0NA|BLA000079751^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000079763^BLA000005379^20160101_000000.^BLA0NA|BLA000079763^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000079792^BLA000048984^20160101_000000.^BLA0NA|BLA000079792^BLA0NA|BLA000048984^BLA0NA||||2016-01-01|9999-12-31
BLA000079818^BLA000005617^20160101_000000.^BLA0NA|BLA000079818^BLA0NA|BLA000005617^BLA0NA||||2016-01-01|9999-12-31
BLA000079825^BLA000048984^20160101_000000.^BLA0NA|BLA000079825^BLA0NA|BLA000048984^BLA0NA||||2016-01-01|9999-12-31
BLA000079854^BLA000057499^20160101_000000.^BLA0NA|BLA000079854^BLA0NA|BLA000057499^BLA0NA||||2016-01-01|9999-12-31
BLA000079928^BLA000005425^20151111_000000.^BLA0NA|BLA000079928^BLA0NA|BLA000005425^BLA0NA||||2015-11-11|9999-12-31
BLA000079932^BLA000057739^20160711_000000.^BLA0NA|BLA000079932^BLA0NA|BLA000057739^BLA0NA||||2016-07-11|9999-12-31
BLA000079964^BLA000068034^20150601_000000.^BLA0NA|BLA000079964^BLA0NA|BLA000068034^BLA0NA||||2015-06-01|9999-12-31
BLA000079982^BLA000079975^20160101_000000.^BLA0NA|BLA000079982^BLA0NA|BLA000079975^BLA0NA||||2016-01-01|9999-12-31
BLA000080035^BLA000080021^20160101_000000.^BLA0NA|BLA000080035^BLA0NA|BLA000080021^BLA0NA||||2016-01-01|9999-12-31
BLA000080099^BLA000053379^20160101_000000.^BLA0NA|BLA000080099^BLA0NA|BLA000053379^BLA0NA||||2016-01-01|9999-12-31
BLA000080146^BLA000005379^20160101_000000.^BLA0NA|BLA000080146^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000080177^BLA000080150^20160101_000000.^BLA0NA|BLA000080177^BLA0NA|BLA000080150^BLA0NA||||2016-01-01|9999-12-31
BLA000080178^BLA000080150^20160101_000000.^BLA0NA|BLA000080178^BLA0NA|BLA000080150^BLA0NA||||2016-01-01|9999-12-31
BLA000080179^BLA000005379^20160101_000000.^BLA0NA|BLA000080179^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000080189^BLA000005379^20160101_000000.^BLA0NA|BLA000080189^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000080190^BLA000005617^20160101_000000.^BLA0NA|BLA000080190^BLA0NA|BLA000005617^BLA0NA||||2016-01-01|9999-12-31
BLA000080263^BLA000080255^20160101_000000.^BLA0NA|BLA000080263^BLA0NA|BLA000080255^BLA0NA||||2016-01-01|9999-12-31
BLA000080264^BLA000037215^20160101_000000.^BLA0NA|BLA000080264^BLA0NA|BLA000037215^BLA0NA||||2016-01-01|9999-12-31
BLA000080272^BLA000048984^20141003_000000.^BLA0NA|BLA000080272^BLA0NA|BLA000048984^BLA0NA||||2014-10-03|9999-12-31
BLA000080342^BLA000038846^20160101_000000.^BLA0NA|BLA000080342^BLA0NA|BLA000038846^BLA0NA||||2016-01-01|9999-12-31
BLA000080434^BLA000005208^20160101_000000.^BLA0NA|BLA000080434^BLA0NA|BLA000005208^BLA0NA||||2016-01-01|9999-12-31
BLA000080478^BLA000003912^20160101_000000.^BLA0NA|BLA000080478^BLA0NA|BLA000003912^BLA0NA||||2016-01-01|9999-12-31
BLA000080543^BLA000005592^20160101_000000.^BLA0NA|BLA000080543^BLA0NA|BLA000005592^BLA0NA||||2016-01-01|9999-12-31
BLA000080592^BLA000067345^20160101_000000.^BLA0NA|BLA000080592^BLA0NA|BLA000067345^BLA0NA||||2016-01-01|9999-12-31
BLA000080626^BLA000038846^20160101_000000.^BLA0NA|BLA000080626^BLA0NA|BLA000038846^BLA0NA||||2016-01-01|9999-12-31
BLA000080904^BLA000044637^20160901_000000.^BLA0NA|BLA000080904^BLA0NA|BLA000044637^BLA0NA||||2016-09-01|9999-12-31
BLA000081044^BLA000037215^20160101_000000.^BLA0NA|BLA000081044^BLA0NA|BLA000037215^BLA0NA||||2016-01-01|9999-12-31
BLA000081045^BLA000038846^20160101_000000.^BLA0NA|BLA000081045^BLA0NA|BLA000038846^BLA0NA||||2016-01-01|9999-12-31
BLA000081078^BLA000029903^20160101_000000.^BLA0NA|BLA000081078^BLA0NA|BLA000029903^BLA0NA||||2016-01-01|9999-12-31
BLA000081082^BLA000005379^20160101_000000.^BLA0NA|BLA000081082^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000081084^BLA000005379^20160101_000000.^BLA0NA|BLA000081084^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000081092^BLA000005379^20160101_000000.^BLA0NA|BLA000081092^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000081141^BLA000037215^20160101_000000.^BLA0NA|BLA000081141^BLA0NA|BLA000037215^BLA0NA||||2016-01-01|9999-12-31
BLA000081935^BLA000028285^20160101_000000.^BLA0NA|BLA000081935^BLA0NA|BLA000028285^BLA0NA||||2016-01-01|9999-12-31
BLA000081974^BLA000071914^20160101_000000.^BLA0NA|BLA000081974^BLA0NA|BLA000071914^BLA0NA||||2016-01-01|9999-12-31
BLA000082076^BLA000005379^20160101_000000.^BLA0NA|BLA000082076^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000082130^BLA000071314^20160101_000000.^BLA0NA|BLA000082130^BLA0NA|BLA000071314^BLA0NA||||2016-01-01|9999-12-31
BLA000082131^BLA000071316^20160101_000000.^BLA0NA|BLA000082131^BLA0NA|BLA000071316^BLA0NA||||2016-01-01|9999-12-31
BLA000082245^BLA000053379^20160101_000000.^BLA0NA|BLA000082245^BLA0NA|BLA000053379^BLA0NA||||2016-01-01|9999-12-31
BLA000082334^BLA000082331^20170205_000000.^BLA0NA|BLA000082334^BLA0NA|BLA000082331^BLA0NA||||2017-02-05|9999-12-31
BLA000082360^BLA000082331^20170205_000000.^BLA0NA|BLA000082360^BLA0NA|BLA000082331^BLA0NA||||2017-02-05|9999-12-31
BLA000082403^BLA000082331^20170205_000000.^BLA0NA|BLA000082403^BLA0NA|BLA000082331^BLA0NA||||2017-02-05|9999-12-31
BLA000082409^BLA000082331^20170205_000000.^BLA0NA|BLA000082409^BLA0NA|BLA000082331^BLA0NA||||2017-02-05|9999-12-31
BLA000082554^BLA000038846^20160101_000000.^BLA0NA|BLA000082554^BLA0NA|BLA000038846^BLA0NA||||2016-01-01|9999-12-31
BLA000082595^BLA000005425^20161101_000000.^BLA0NA|BLA000082595^BLA0NA|BLA000005425^BLA0NA||||2016-11-01|9999-12-31
BLA000082888^BLA000005617^20160101_000000.^BLA0NA|BLA000082888^BLA0NA|BLA000005617^BLA0NA||||2016-01-01|9999-12-31
BLA000083021^BLA000004656^20160101_000000.^BLA0NA|BLA000083021^BLA0NA|BLA000004656^BLA0NA||||2016-01-01|9999-12-31
BLA000083101^BLA000074880^20160801_000000.^BLA0NA|BLA000083101^BLA0NA|BLA000074880^BLA0NA||||2016-08-01|9999-12-31
BLA000083258^BLA000068557^20160801_000000.^BLA0NA|BLA000083258^BLA0NA|BLA000068557^BLA0NA||||2016-08-01|9999-12-31
BLA000083343^BLA000071912^20161001_000000.^BLA0NA|BLA000083343^BLA0NA|BLA000071912^BLA0NA||||2016-10-01|9999-12-31
BLA000083390^BLA000068554^20161107_000000.^BLA0NA|BLA000083390^BLA0NA|BLA000068554^BLA0NA||||2016-11-07|9999-12-31
BLA000083664^BLA000005617^20170220_000000.^BLA0NA|BLA000083664^BLA0NA|BLA000005617^BLA0NA||||2017-02-20|9999-12-31
BLA000083736^BLA000053379^20160101_000000.^BLA0NA|BLA000083736^BLA0NA|BLA000053379^BLA0NA||||2016-01-01|9999-12-31
BLA000083791^BLA000069707^20160101_000000.^BLA0NA|BLA000083791^BLA0NA|BLA000069707^BLA0NA||||2016-01-01|9999-12-31
BLA000083910^BLA000038212^20170501_000000.^BLA0NA|BLA000083910^BLA0NA|BLA000038212^BLA0NA||||2017-05-01|9999-12-31
BLA000083968^BLA000071315^20170301_000000.^BLA0NA|BLA000083968^BLA0NA|BLA000071315^BLA0NA||||2017-03-01|9999-12-31
BLA000084159^BLA000028285^20160527_000000.^BLA0NA|BLA000084159^BLA0NA|BLA000028285^BLA0NA||||2016-05-27|9999-12-31
BLA000084221^BLA000005379^20160101_000000.^BLA0NA|BLA000084221^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
BLA000084239^BLA000005379^20170423_000000.^BLA0NA|BLA000084239^BLA0NA|BLA000005379^BLA0NA||||2017-04-23|9999-12-31
BLA000084240^BLA000005379^20170423_000000.^BLA0NA|BLA000084240^BLA0NA|BLA000005379^BLA0NA||||2017-04-23|9999-12-31
BLA000084351^BLA000004885^20161201_000000.^BLA0NA|BLA000084351^BLA0NA|BLA000004885^BLA0NA||||2016-12-01|9999-12-31
BLA000084429^BLA000004338^20170629_000000.^BLA0NA|BLA000084429^BLA0NA|BLA000004338^BLA0NA||||2017-06-29|9999-12-31
BLA000084503^BLA000084491^20161024_000000.^BLA0NA|BLA000084503^BLA0NA|BLA000084491^BLA0NA||||2016-10-24|9999-12-31
BLA000084526^BLA000005379^20170424_000000.^BLA0NA|BLA000084526^BLA0NA|BLA000005379^BLA0NA||||2017-04-24|9999-12-31
BLA000084529^BLA000005379^20160101_000000.^BLA0NA|BLA000084529^BLA0NA|BLA000005379^BLA0NA||||2016-01-01|9999-12-31
